Mod:Item:MetaData, Localized Name
packagedauto:package, 样板包
packagedauto:package_component, 打包组件
packagedauto:me_package_component, ME 打包组件
projectred-core:resource_item:0, 电路板
projectred-core:resource_item:1, 导电板
projectred-core:resource_item:2, 线路板
projectred-core:resource_item:3, 集束板
projectred-core:resource_item:4, 底板
projectred-core:resource_item:10, 阳极
projectred-core:resource_item:11, 阴极
projectred-core:resource_item:12, 指针
projectred-core:resource_item:20, 硅芯片
projectred-core:resource_item:21, 充能硅芯片
projectred-core:resource_item:100, 铜锭
projectred-core:resource_item:101, 锡锭
projectred-core:resource_item:102, 银锭
projectred-core:resource_item:103, 红石合金锭
projectred-core:resource_item:104, 蓝石合金锭
projectred-core:resource_item:105, 蓝石粉
projectred-core:resource_item:200, 红宝石
projectred-core:resource_item:201, 蓝宝石
projectred-core:resource_item:202, 橄榄石
projectred-core:resource_item:250, 沙煤混合物
projectred-core:resource_item:251, 红铁混合物
projectred-core:resource_item:252, 蓝石铁化合物
projectred-core:resource_item:300, 硅晶锭
projectred-core:resource_item:301, 硅
projectred-core:resource_item:310, 红硅混合物
projectred-core:resource_item:311, 荧硅混合物
projectred-core:resource_item:312, 蓝石硅化合物
projectred-core:resource_item:320, 浸渍硅
projectred-core:resource_item:341, 充能硅
projectred-core:resource_item:342, 蓝石硅
projectred-core:resource_item:400, 铜制线圈
projectred-core:resource_item:401, 铁制线圈
projectred-core:resource_item:402, 金制线圈
projectred-core:resource_item:410, 马达
projectred-core:resource_item:420, 布匹
projectred-core:resource_item:421, 帆布
projectred-core:resource_item:500, 白色荧光粉
projectred-core:resource_item:501, 橙色荧光粉
projectred-core:resource_item:502, 品红色荧光粉
projectred-core:resource_item:503, 淡蓝色荧光粉
projectred-core:resource_item:504, 黄色荧光粉
projectred-core:resource_item:505, 黄绿色荧光粉
projectred-core:resource_item:506, 粉色荧光粉
projectred-core:resource_item:507, 灰色荧光粉
projectred-core:resource_item:508, 淡灰色荧光粉
projectred-core:resource_item:509, 青色荧光粉
projectred-core:resource_item:510, 紫色荧光粉
projectred-core:resource_item:511, 蓝色荧光粉
projectred-core:resource_item:512, 棕色荧光粉
projectred-core:resource_item:513, 绿色荧光粉
projectred-core:resource_item:514, 红色荧光粉
projectred-core:resource_item:515, 黑色荧光粉
projectred-core:resource_item:600, 空逻辑路由芯片
projectred-core:drawplate, 起模板
projectred-core:screwdriver, 螺丝刀
projectred-core:multimeter, 调线工具
plustic:alumitenugget, 耐酸铝粒
plustic:alumiteingot, 耐酸铝锭
plustic:alumiteblock, 耐酸铝块
plustic:plustic.molten_alumite, 熔融耐酸铝
plustic:invarnugget, 殷钢粒
plustic:invaringot, 殷钢锭
plustic:invarblock, 殷钢块
plustic:plustic.molten_osmium, 熔融锇
plustic:plustic.molten_refinedobsidian, 熔融强化黑曜石
plustic:plustic.molten_refinedglowstone, 强化荧石
plustic:osgloglasnugget, 锇荧黑曜合金粒
plustic:osgloglasingot, 锇荧黑曜合金锭
plustic:osgloglasblock, 锇荧黑曜合金块
plustic:plustic.molten_osgloglas, 熔融锇荧黑曜合金
plustic:osmiridiumnugget, 铱锇合金粒
plustic:osmiridiumingot, 铱锇合金锭
plustic:osmiridiumblock, 铱锇合金块
plustic:plustic.molten_osmiridium, 熔融铱锇合金
plustic:plustic.molten_terrasteel, 熔融泰拉钢
plustic:plustic.molten_elementium, 熔融源质钢
plustic:plustic.molten_manasteel, 熔融魔力钢
plustic:plustic.molten_mirion, 熔融蕴魔结晶
plustic:plustic.molten_psimetal, 熔融Psi金属
practicallogistics2:hammer, 锻造锤
practicallogistics2:hammer_air, 锻造锤
practicallogistics2:sapphireore, 蓝宝石矿石
practicallogistics2:inforeader, 信息读取器
practicallogistics2:inventoryreader, 存储读取器
practicallogistics2:fluidreader, 流体读取器
practicallogistics2:energyreader, 能量读取器
practicallogistics2:networkreader, 网络读取器
practicallogistics2:array, 阵列器
practicallogistics2:entitynode, 实体节点
practicallogistics2:transfernode, 传输节点
practicallogistics2:redstonenode, 红石节点
practicallogistics2:clock, 时钟
practicallogistics2:redstonesignaller, 红石信号器
practicallogistics2:minidisplay, 迷你显示屏
practicallogistics2:displayscreen, 显示屏
practicallogistics2:largedisplayscreen, 大型显示屏
practicallogistics2:holographicdisplay, 全息显示屏
practicallogistics2:advancedholographicdisplay, 高级全息显示屏
practicallogistics2:datacable, 数据传输电缆
practicallogistics2:redstonecable, 红石传输电缆
practicallogistics2:node, 节点
practicallogistics2:dataemitter, 数据发送器
practicallogistics2:datareceiver, 数据接收器
practicallogistics2:redstoneemitter, 无线红石发送器
practicallogistics2:redstonereceiver, 无线红石接收器
practicallogistics2:sapphire, 蓝宝石
practicallogistics2:sapphiredust, 蓝宝石粉末
practicallogistics2:stoneplate, 石板
practicallogistics2:signallingplate, 信号板
practicallogistics2:wirelessplate, 无线板
practicallogistics2:etchedplate, 腐蚀板
practicallogistics2:transceiver, 无线接收器
practicallogistics2:entitytransceiver, 实体无线接收器
practicallogistics2:wirelessstorage, 无限存储读取器
practicallogistics2:operator, 操纵工具
practicallogistics2:plguide, Practical Logistics指导手册
pressure:debugger, 压力系统调试物品
pressure:interface, 压力系统端口
pressure:tank_wall, 水库外墙
pressure:fluid_interface, 水库端口
pressure:hand_pump, 手压泵
pressure:canister:0, 金属罐 - 水
pressure:canister:0, 金属罐 - 熔岩
pressure:canister:0, 金属罐 - 熔融铁
pressure:canister:0, 金属罐 - 熔融金
pressure:canister:0, 金属罐 - 熔融生铁
pressure:canister:0, 金属罐 - 熔融钴
pressure:canister:0, 金属罐 - 熔融阿迪特
pressure:canister:0, 金属罐 - 熔融玛玉灵
pressure:canister:0, 金属罐 - 熔融骑士史莱姆
pressure:canister:0, 金属罐 - 熔融铝黄铜
pressure:canister:0, 金属罐 - 熔融黄铜
pressure:canister:0, 金属罐 - 熔融铜
pressure:canister:0, 金属罐 - 熔融锡
pressure:canister:0, 金属罐 - 熔融青铜
pressure:canister:0, 金属罐 - 熔融锌
pressure:canister:0, 金属罐 - 熔融铅
pressure:canister:0, 金属罐 - 熔融镍
pressure:canister:0, 金属罐 - 熔融银
pressure:canister:0, 金属罐 - 熔融琥珀金
pressure:canister:0, 金属罐 - 熔融钢
pressure:canister:0, 金属罐 - 熔融铝
pressure:canister:0, 金属罐 - 液态氢
pressure:canister:0, 金属罐 - 液态氧
pressure:canister:0, 金属罐 - 液态氯
pressure:canister:0, 金属罐 - 液态二氧化硫
pressure:canister:0, 金属罐 - 液态三氧化硫
pressure:canister:0, 金属罐 - 硫酸
pressure:canister:0, 金属罐 - 液态氯化氢
pressure:canister:0, 金属罐 - 液态乙烯
pressure:canister:0, 金属罐 - 液态钠
pressure:canister:0, 金属罐 - 盐水
pressure:canister:0, 金属罐 - 液态氘
pressure:canister:0, 金属罐 - 液态氚
pressure:canister:0, 金属罐 - 液态氘氚燃料
pressure:canister:0, 金属罐 - 液态锂
pressure:canister:0, 金属罐 - 重水
pressure:canister:0, 金属罐 - 蒸汽
pressure:canister:0, 金属罐 - 菜籽油
pressure:canister:0, 金属罐 - 精制菜籽油
pressure:canister:0, 金属罐 - 晶化油
pressure:canister:0, 金属罐 - 充能油
pressure:canister:0, 金属罐 - 原油（§b冷§r）
pressure:canister:0, 金属罐 - 原油（§6热§r）
pressure:canister:0, 金属罐 - 原油（§c炽热§r）
pressure:canister:0, 金属罐 - 残渣（§b冷§r）
pressure:canister:0, 金属罐 - 残渣（§6热§r）
pressure:canister:0, 金属罐 - 残渣（§c炽热§r）
pressure:canister:0, 金属罐 - 重油（§b冷§r）
pressure:canister:0, 金属罐 - 重油（§6热§r）
pressure:canister:0, 金属罐 - 重油（§c炽热§r）
pressure:canister:0, 金属罐 - 稠油（§b冷§r）
pressure:canister:0, 金属罐 - 稠油（§6热§r）
pressure:canister:0, 金属罐 - 稠油（§c炽热§r）
pressure:canister:0, 金属罐 - 蒸馏油（§b冷§r）
pressure:canister:0, 金属罐 - 蒸馏油（§6热§r）
pressure:canister:0, 金属罐 - 蒸馏油（§c炽热§r）
pressure:canister:0, 金属罐 - 稠密燃油（§b冷§r）
pressure:canister:0, 金属罐 - 稠密燃油（§6热§r）
pressure:canister:0, 金属罐 - 稠密燃油（§c炽热§r）
pressure:canister:0, 金属罐 - 混合重质燃油（§b冷§r）
pressure:canister:0, 金属罐 - 混合重质燃油（§6热§r）
pressure:canister:0, 金属罐 - 混合重质燃油（§c炽热§r）
pressure:canister:0, 金属罐 - 轻燃油（§b冷§r）
pressure:canister:0, 金属罐 - 轻燃油（§6热§r）
pressure:canister:0, 金属罐 - 轻燃油（§c炽热§r）
pressure:canister:0, 金属罐 - 混合轻质燃油（§b冷§r）
pressure:canister:0, 金属罐 - 混合轻质燃油（§6热§r）
pressure:canister:0, 金属罐 - 混合轻质燃油（§c炽热§r）
pressure:canister:0, 金属罐 - 气态燃油（§b冷§r）
pressure:canister:0, 金属罐 - 气态燃油（§6热§r）
pressure:canister:0, 金属罐 - 气态燃油（§c炽热§r）
pressure:canister:0, 金属罐 - UU物质
pressure:canister:0, 金属罐 - 建筑泡沫
pressure:canister:0, 金属罐 - IC2冷却液
pressure:canister:0, 金属罐 - 杂酚油
pressure:canister:0, 金属罐 - IC2热冷却液
pressure:canister:0, 金属罐 - 绳状熔岩
pressure:canister:0, 金属罐 - 生物质
pressure:canister:0, 金属罐 - 沼气
pressure:canister:0, 金属罐 - 蒸馏水
pressure:canister:0, 金属罐 - 过热蒸汽
pressure:canister:0, 金属罐 - 蒸汽
pressure:canister:0, 金属罐 - 温泉水
pressure:canister:0, 金属罐 - 除草剂喷雾
pressure:canister:0, 金属罐 - 空气
pressure:canister:0, 金属罐 - 氢气
pressure:canister:0, 金属罐 - 氧气
pressure:canister:0, 金属罐 - 重水
pressure:canister:0, 金属罐 - 乙醇
pressure:canister:0, 金属罐 - 生物质
pressure:canister:0, 金属罐 - 熔融玻璃
pressure:canister:0, 金属罐 - 蜂蜜
pressure:canister:0, 金属罐 - 碎冰
pressure:canister:0, 金属罐 - 果汁
pressure:canister:0, 金属罐 - 牛奶
pressure:canister:0, 金属罐 - 种子油
pressure:canister:0, 金属罐 - 蜂蜜酒
pressure:canister:0, 金属罐 - 杂酚油
pressure:canister:0, 金属罐 - 液态煤炭
pressure:canister:0, 金属罐 - 石油
pressure:canister:0, 金属罐 - 石脑油
pressure:canister:0, 金属罐 - 精炼油
pressure:canister:0, 金属罐 - 树汁
pressure:canister:0, 金属罐 - 糖浆
pressure:canister:0, 金属罐 - 树脂
pressure:canister:0, 金属罐 - 树油
pressure:canister:0, 金属罐 - 种子油
pressure:canister:0, 金属罐 - 生物质原油
pressure:canister:0, 金属罐 - 藿香碱
pressure:canister:0, 金属罐 - 蘑菇煲
pressure:canister:0, 金属罐 - 知识精华
pressure:canister:0, 金属罐 - 药水
pressure:canister:0, 金属罐 - 喷溅药水
pressure:canister:0, 金属罐 - 滞留药水
pressure:canister:0, 金属罐 - 不稳定红石
pressure:canister:0, 金属罐 - 充能液态荧石
pressure:canister:0, 金属罐 - 谐振末影珍珠
pressure:canister:0, 金属罐 - 烈焰之炽焱
pressure:canister:0, 金属罐 - 极寒之凛冰
pressure:canister:0, 金属罐 - 飞扬之清风
pressure:canister:0, 金属罐 - 板块之层岩
pressure:canister:0, 金属罐 - 元始魔力
pressure:canister:0, 金属罐 - 熔融铂
pressure:canister:0, 金属罐 - 熔融铱
pressure:canister:0, 金属罐 - 熔融殷钢
pressure:canister:0, 金属罐 - 熔融康铜
pressure:canister:0, 金属罐 - 熔融信素
pressure:canister:0, 金属罐 - 熔融流明
pressure:canister:0, 金属罐 - 熔融末影
pressure:canister:0, 金属罐 - 植物油
pressure:canister:0, 金属罐 - 乙醇
pressure:canister:0, 金属罐 - 生物柴油
pressure:canister:0, 金属罐 - 液态混凝土
pressure:canister:0, 金属罐 - 熔融铀
pressure:canister:0, 金属罐 - 恶魔灌注铁
pressure:canister:0, 金属罐 - 附魔金属
pressure:canister:0, 金属罐 - 熔融恶魔金属
pressure:canister:0, 金属罐 - 液态魔力
pressure:canister:0, 金属罐 - 柴油
pressure:canister:0, 金属罐 - 润滑油
pressure:canister:0, 金属罐 - 汽油
pressure:canister:0, 金属罐 - 凝固汽油
pressure:canister:0, 金属罐 - 蒸馏水
pressure:canister:0, 金属罐 - 液态经验
pressure:canister:0, 金属罐 - 熔融耐酸铝
pressure:canister:0, 金属罐 - 熔融锇
pressure:canister:0, 金属罐 - 熔融强化黑曜石
pressure:canister:0, 金属罐 - 强化荧石
pressure:canister:0, 金属罐 - 熔融锇荧黑曜合金
pressure:canister:0, 金属罐 - 熔融铱锇合金
pressure:canister:0, 金属罐 - 熔融泰拉钢
pressure:canister:0, 金属罐 - 熔融源质钢
pressure:canister:0, 金属罐 - 熔融魔力钢
pressure:canister:0, 金属罐 - 熔融蕴魔结晶
pressure:canister:0, 金属罐 - 熔融Psi金属
pressure:canister:0, 金属罐 - 蚀刻酸
pressure:canister:0, 金属罐 - 液态塑料
pressure:canister:0, 金属罐 - 液化石油气（LPG）
pressure:canister:0, 金属罐 - 燃油
pressure:canister:0, 金属罐 - 煤油
pressure:canister:0, 金属罐 - 温泉水
pressure:canister:0, 金属罐 - 食用油
pressure:canister:0, 金属罐 - 酵母液
pressure:canister:0, 金属罐 - 枫糖浆
pressure:canister:0, 金属罐 - 葡萄汁
pressure:canister:0, 金属罐 - 红葡萄酒
pressure:canister:0, 金属罐 - 绿葡萄汁
pressure:canister:0, 金属罐 - 白葡萄酒
pressure:canister:0, 金属罐 - 香槟
pressure:canister:0, 金属罐 - 朗姆酒
pressure:canister:0, 金属罐 - 浊酒
pressure:canister:0, 金属罐 - 清酒
pressure:canister:0, 金属罐 - 日本烧酒
pressure:canister:0, 金属罐 - 啤酒
pressure:canister:0, 金属罐 - 马铃薯伏特加溶液
pressure:canister:0, 金属罐 - 白兰地
pressure:canister:0, 金属罐 - 威士忌
pressure:canister:0, 金属罐 - 利口酒
pressure:canister:0, 金属罐 - 可可利口酒
pressure:canister:0, 金属罐 - 亚硫酸
pressure:canister:0, 金属罐 - 等离子物质
pressure:canister:0, 金属罐 - 熔融三钛合金
pressure:canister:0, 金属罐 - 熔融焦黑石头
pressure:canister:0, 金属罐 - 熔融黑曜石
pressure:canister:0, 金属罐 - 熔融粘土
pressure:canister:0, 金属罐 - 液态泥土
pressure:canister:0, 金属罐 - 熔融绿宝石
pressure:canister:0, 金属罐 - 血
pressure:canister:0, 金属罐 - 液态蓝色史莱姆
pressure:canister:0, 金属罐 - 液态紫色史莱姆
pressure:canister:0, 金属罐 - 液态黄铀
pressure:canister:0, 金属罐 - 液态蓝晶
pressure:canister:0, 金属罐 - fluid.fuelcolumn
pressure:canister:0, 金属罐 - 熔融铝
pressure:canister:0, 金属罐 - 熔融氧化铝
pressure:canister:0, 金属罐 - 熔融玻璃（白色）
pressure:canister:0, 金属罐 - 熔融玻璃（橙色）
pressure:canister:0, 金属罐 - 熔融玻璃（品红色）
pressure:canister:0, 金属罐 - 熔融玻璃（淡蓝色）
pressure:canister:0, 金属罐 - 熔融玻璃（黄色）
pressure:canister:0, 金属罐 - 熔融玻璃（黄绿色）
pressure:canister:0, 金属罐 - 熔融玻璃（粉色）
pressure:canister:0, 金属罐 - 熔融玻璃（灰色）
pressure:canister:0, 金属罐 - 熔融玻璃（淡灰色）
pressure:canister:0, 金属罐 - 熔融玻璃（青色）
pressure:canister:0, 金属罐 - 熔融玻璃（紫色）
pressure:canister:0, 金属罐 - 熔融玻璃（蓝色）
pressure:canister:0, 金属罐 - 熔融玻璃（棕色）
pressure:canister:0, 金属罐 - 熔融玻璃（绿色）
pressure:canister:0, 金属罐 - 熔融玻璃（红色）
pressure:canister:0, 金属罐 - 熔融玻璃（黑色）
pressure:canister:0, 金属罐 - 熔融源质钢
pressure:canister:0, 金属罐 - 熔融强化黑曜石
pressure:canister:0, 金属罐 - 熔融强化荧石
pressure:canister:0, 金属罐 - 熔融秘银
pressure:canister:0, 金属罐 - 熔融Tritanium
pressure:canister:0, 金属罐 - 液态阿迪特
pressure:canister:0, 金属罐 - 液态钴
pressure:canister:0, 金属罐 - 液态铱
pressure:canister:0, 金属罐 - 液态秘银
pressure:canister:0, 金属罐 - 液态Tritanium
pressure:canister:0, 金属罐 - 液态铀
pressure:canister:0, 金属罐 - 液态黄铀
pressure:configurator, 流体过滤调置器
pressure:pipe, 压力管道
pressure:check_valve, 高压遏制阀门
pressure:pipe_sensor, 压力管道感应器
pressure:pump, 高压泵
pressure:output, 高压输出接口
pressure:input, 高压输入接口
pressure:water_source, 无限水源块
pressure:creative_source, 创造液体源块
pressure:drain, 水库排液口
pressure:sluice, 水闸
pressure:tank_controller, 水库主控器
pressure:router, 高压路由器
pressure:tank_block, 水库方块
pressure:tank_indicator, 水库流体指示计
pressure:tank_fluid_output, 水库流体输出接口
pressure:tank_fluid_output_auto, 水库自动输出接口
pressure:tank_fluid_input, 水库流体输入接口
pressure:tank_fluid_access, 水库访问接口
pressure:tank_pressure_output, 水库高压输出接口
pressure:tank_pressure_input, 水库高压输入接口
pressure:tank_interface, 水库端口
pressure:tank_filter, 流体过滤器
pressure:tank_sensor, 水库感应器
pressure:tank_data_port, 水库数据接口
pressure:tank_gas_input, 水库气体输入接口
pressure:tank_gas_output, 水库气体输出端口
pressure:gas_input, 高压气体输入端口
pressure:gas_output, 高压气体输出端口
projectred-integration:gate:0, 或门
projectred-integration:gate:1, 或非门
projectred-integration:gate:2, 非门
projectred-integration:gate:3, 与门
projectred-integration:gate:4, 与非门
projectred-integration:gate:5, 异或门
